order_id,order_date,customer_id,product_id,location_id,shipping_id,quantity,sales,discount,profit
O10876,2024-04-29,C1447,P2047,L115,SH25,5,23193.37,0.31,3061.08
O6299,25/10/2025,C1292,P2063,L106,SH1,4,26536.64,0.13,2332.95
O6589,2024-08-03,C1336,P2007,L117,SH4,5,97055.87,0.07,23263.12
O11641,2024-12-02,C1216,P2061,L111,SH1,2,33820.41,0.14,3802.63
O8904,2025-09-18,C1270,P2049,L114,SH14,3,15443.48,0.26,978.43
O10163,2024-02-24,C1206,P2084,L107,SH1,2,7772.95,0.03,2503.64
O5110,2024-12-19,C1009,P2046,L103,SH4,5,28531.56,0.14,3399.23
O11691,2025-01-22,C1162,P2069,L109,SH25,3,₹4484.9,0.18,1987.63
O11524,2025-08-30,C1416,P2058,L105,SH4,1,5769.99,0.17,560.58
O9367,2024-07-28,C1102,P2059,L111,SH25,2,20871.78,0.29,3094.35
O8597,2024-01-24,C1285,P2079,L108,SH13,5,₹8911.02,0.18,
O9564,2024-12-28,C1186,P2092,L106,SH25,1,2547.7,0.02,798.44
O11058,2024-04-02,C1219,P2082,L104,SH7,6,15852.84,0.16,6695.72
O10942,2024-10-13,C1300,P2040,L116,SH19,5,38421.64,0.2,4225.75
O11329,2024-02-04,C1328,P2019,L112,SH1,2,95277.55,0.09,26813.88
O9299,2025-05-12,C1386,P2010,L115,SH4,6,295017.7,0.06,104154.17
O10345,14/06/2025,C1325,P2040,L107,SH19,6,46800.68,0.27,3476.79
O9556,07/02/2025,C1397,P2098,L103,SH4,5,15935.41,0.06,4290.71
O5368,2025-09-13,C1016,P2056,L106,SH4,3,55606.75,0.17,4122.65
O10781,2024-01-19,C1289,P2038,L112,SH22,3,8828.27,0.27,836.85
O9177,2025-11-16,C1222,P2064,L116,SH13,1,2920.05,0.27,337.47
O10603,2025-06-17,C1496,P2007,L104,SH1,1,21043.57,0.0,4647.38
O8490,2025-10-20,C1291,P2075,L112,SH10,3,5752.26,0.11,2142.53
O9781,2024-06-15,C1197,P2020,L110,SH13,5,251817.48,0.06,67678.65
O6128,2025-05-20,C1372,P2093,L107,SH4,3,6875.64,0.0,2766.57
O9329,2025-01-06,C1126,P2081,L114,SH1,5,21624.17,0.11,8539.99
O9597,2025-09-27,C1446,P2015,L107,SH16,1,37538.45,0.12,14220.81
O9933,2025-06-24,C1273,P2079,L107,SH10,5,7862.75,0.11,3463.68
O7771,2024-01-08,C1410,P2037,L116,SH16,three,67520.2,0.25,4058.45
O5374,2024-07-08,C1329,P2070,L113,SH4,4,6909.96,0.18,2254.64
O6159,2024-11-06,C1091,P2078,L108,SH19,2,3425.25,0.0,1163.4
O5296,2024-03-13,C1356,P2017,L116,SH7,1,11961.33,0.13,2605.97
O6504,2025-05-20,C1468,P2008,L108,SH22,6,31756.63,0.02,12372.37
O10611,2024-02-24,C1394,P2042,L115,SH10,6,42678.22,,3777.51
O10358,01/10/2024,C1297,P2095,L107,SH4,6,13961.29,0.09,5125.52
O9833,2024-11-15,C1361,P2078,L101,SH25,5,20663.57,0.03,9219.14
O8244,2024-09-21,C1098,P2001,L112,SH10,2,100829.29,0.08,30863.88
O6783,2024-11-20,C1482,P2063,L112,SH4,5,43384.38,0.2,3424.31
O9448,2025-05-17,C1071,P2095,L109,SH16,6,₹11893.35,0.13,4982.46
O6140,2024-12-11,C1216,P2004,L101,SH4,2,87164.49,0.04,29286.56
O9832,2025-02-07,C1002,P2093,L117,SH10,4,3219.91,0.05,1406.31
O6667,2025-02-13,C1066,P2041,L105,SH19,6,88978.84,,12530.17
O5746,2024-03-03,C1156,P2094,L109,SH22,1,3294.78,0.0,1204.66
O7887,2025-07-20,C1012,P2072,L101,SH25,6,21341.29,0.11,7287.13
O10607,2025-08-19,C1377,P2027,L103,SH22,1,11969.31,0.11,3432.6
O8020,2024-07-21,C1202,P2078,L105,SH13,5,18660.2,0.07,8321.13
O10313,2025-03-07,C1044,P2095,L103,SH7,1,4017.01,0.15,1154.47
O5989,2025-05-20,C1252,P2013,L114,SH1,1,17745.38,0.0,4292.37
O10950,2025-07-14,C1070,P2003,L107,SH19,4,169961.2,0.05,49093.08
O8240,24/06/2024,C1217,P2040,L109,SH1,2,18030.96,,1555.61
O11119,11/02/2024,C1003,P2007,L101,SH16,6,265064.99,0.1,54996.22
O9447,2025-03-01,C1028,P2038,L109,SH19,3,39046.08,0.27,3627.8
O10728,2024-02-03,C1364,P2090,L112,SH7,2,6141.66,0.11,1762.39
O8159,2024-06-16,C1151,P2032,L113,SH25,1,31186.48,0.06,7062.26
O8145,20/05/2025,C1066,P2060,L106,SH1,5,21673.74,0.16,2980.27
O11062,2024-09-04,C1077,P2021,L107,SH13,4,₹183128.2,0.13,43415.19
O6187,2025-04-12,C1413,P2013,L101,SH4,1,43747.31,0.09,12265.07
O9061,2024-05-16,C1135,P2089,L116,SH17,5,5081.15,0.15,2228.17
O10459,2025-01-17,C1120,P2042,L113,SH13,-6,27794.53,0.3,2061.6
O11686,2024-01-19,C1446,P2095,L111,SH7,6,11203.1,0.12,4765.66
O8754,2025-08-08,C1283,P2075,L107,SH19,3,1884.07,0.13,781.12
O5043,2024-10-10,C1404,P2077,L101,SH1,5,20656.17,0.05,5761.78
O6158,2025-04-23,C1260,P2011,L114,SH4,4,64661.24,0.11,22265.11
O11480,2025-06-08,C1169,P2099,L113,SH1,5,14035.16,0.24,4242.61
O10212,2025-09-13,C1354,P2059,L112,SH4,5,71550.2,0.12,10057.16
O9525,2025-06-01,C1125,P2020,L101,SH22,2,99510.07,0.09,29517.02
O8175,2025-12-10,C1499,P2017,L112,SH7,1,34571.73,0.16,12860.47
O8403,2024-09-17,C1181,P2013,L106,SH1,1,26125.75,0.02,6659.96
O7090,2024-01-24,C1436,P2079,L113,SH19,4,11443.68,0.01,3482.82
O8693,2024-03-09,C1172,P2072,L102,SH13,4,11733.11,0.17,4199.11
O9952,2024-03-09,C1454,P2046,L111,SH13,6,102544.59,0.2,7368.73
O7576,2024-06-15,C1333,P2029,L115,SH7,2,54092.86,0.08,13396.28
O5876,2025-11-19,C1092,P2002,L116,SH22,6,₹35918.55,0.16,10330.59
O9530,31/12/2024,C1110,P2044,L117,SH4,2,30035.71,0.16,3072.16
O5459,2024-05-11,C1400,P2023,L106,SH19,3,21120.41,0.0,7001.51
O11243,2025-01-31,C1024,P2071,L101,SH16,5,15486.93,0.04,3928.54
O8545,2024-08-08,C1461,P2039,L101,SH19,6,46660.32,0.25,5204.45
O10267,2024-10-21,C1252,P2047,L102,SH16,5,65290.74,0.11,7074.63
O10545,2024-02-25,C1025,P2094,L108,SH22,1,₹1993.2,0.05,698.15
O8000,2025-09-22,C1409,P2060,L107,SH4,6,61035.75,0.15,4703.15
O5083,2025-05-31,C1053,P2044,L103,SH19,4,51938.63,0.21,3299.29
O5017,2024-11-28,C1154,P2004,L102,SH13,4,149918.5,0.15,
O11461,2024-04-26,C1413,P2037,L111,SH10,2,8067.48,0.13,721.98
O8349,2025-03-09,C1226,P2030,L103,SH13,1,₹25563.9,0.09,5592.82
O8679,14/12/2024,C1208,P2050,L117,SH12,2,4164.12,0.21,329.89
O7853,2024-06-30,C1001,P2006,L113,SH13,4,111345.81,0.13,33458.89
O7661,04/06/2024,C1130,P2032,L101,SH13,4,174163.45,0.11,38895.86
O9569,2025-04-17,C1222,P2089,L106,SH4,4,8614.38,0.09,
O5600,2025-10-10,C1112,P2015,L108,SH10,5,93965.06,0.24,19076.18
O6620,2024-08-09,C1304,P2020,L104,SH1,2,27685.1,0.16,
O8867,2025-10-20,C1059,P2098,L107,SH10,4,15911.25,0.05,5567.64
O6430,2024-06-17,C1036,P2036,L114,SH25,6,83556.66,0.2,12168.73
O5154,2024-07-22,C1481,P2047,L105,SH7,1,11996.09,0.22,1153.12
O9381,28/11/2024,C1469,P2043,L106,SH1,4,₹32747.75,0.04,3986.19
O5830,2024-06-14,C1094,P2023,L105,SH10,5,61180.12,0.14,12739.55
O11558,2025-10-18,C1416,P2089,L103,SH13,6,16891.71,0.15,5680.53
O6337,2024-02-19,C1289,P2062,L102,SH1,3,22714.68,0.1,3291.72
O8650,2024-10-26,C1359,P2055,L113,SH7,3,14024.27,,1403.28
O6359,2025-10-12,C1217,P2035,L109,SH10,4,16197.62,0.2,1178.48
O5048,2024-03-03,C1155,P2059,L101,SH13,6,124329.68,0.17,16940.77
O7194,2025-08-13,C1455,P2016,L106,SH7,1,11444.16,0.11,4120.75
O7427,02/04/2025,C1372,P2015,L106,SH26,4,133820.27,0.01,49458.47
O11043,2025-05-02,C1050,P2089,L107,SH4,2,8444.92,0.14,3679.37
O11413,2025-04-01,C1034,P2042,L113,SH1,3,46334.8,0.2,4956.41
O5429,2024-04-18,C1061,P2037,L104,SH10,5,₹51381.14,0.2,
O7383,2024-04-14,C1176,P2068,L112,SH19,1,1156.96,0.19,518.65
O10375,25/04/2024,C1429,P2027,L106,SH4,-3,50481.62,0.23,16974.58
O8370,2025-03-22,C1469,P2057,L111,SH1,2,20959.39,0.28,2407.01
O5905,2025-08-02,C1138,P2082,L114,SH7,3,10890.47,0.03,2853.05
O10955,2024-06-05,C1102,P2019,L114,SH10,1,38610.62,0.16,9326.95
O8818,07/01/2024,C1027,P2002,L106,SH25,5,36570.94,0.14,12040.63
O8715,2025-02-10,C1050,P2006,L103,SH10,1,36663.29,0.07,14001.94
O5824,2024-10-27,C1488,P2081,L101,SH7,4,7967.28,0.14,3079.2
O7055,2024-08-25,C1212,P2015,L102,SH22,6,73985.57,0.0,19241.33
O5679,2025-12-30,C1445,P2019,L106,SH25,4,15112.6,0.11,3953.64
O5511,2025-05-10,C1082,P2023,L105,SH16,2,89002.91,0.14,18520.08
O8863,2025-04-04,C1490,P2047,L112,SH10,1,16681.97,0.19,2119.21
O8994,2024-01-04,C1294,P2091,L103,SH7,6,2706.98,0.0,984.64
O9383,31/08/2024,C1273,P2076,L101,SH10,5,2407.92,0.02,1039.49
O8116,2025-07-30,C1197,P2007,L106,SH10,6,52853.45,0.18,13314.42
O5741,2025-12-22,C1020,P2073,L116,SH22,1,1969.73,0.06,721.03
O10513,2024-03-23,C1187,P2054,L114,SH22,3,51845.81,0.2,5045.24
O7188,2025-10-01,C1390,P2044,L104,SH19,3,55139.59,0.1,7209.68
O6295,2025-12-05,C1276,P2085,L104,SH22,6,10871.85,0.16,4139.62
O5443,2025-11-16,C1393,P2096,L108,SH19,6,21464.0,0.19,7594.39
O6416,2025-02-13,C1141,P2041,L112,SH16,5,11467.54,0.16,1487.51
O11722,2024-05-13,C1252,P2018,L107,SH22,3,₹117141.29,0.17,30473.07
O6852,2025-12-24,C1295,P2050,L109,SH13,4,66673.88,0.17,6184.48
O8256,08/10/2025,C1095,P2083,L115,SH19,1,1317.57,0.21,349.22
O8553,31/03/2024,C1423,P2073,L109,SH16,4,15002.02,0.0,6615.93
O6043,04/07/2025,C1277,P2022,L108,SH22,-4,199366.15,0.05,78205.44
O7192,2024-07-08,C1014,P2037,L111,SH19,5,71200.99,0.21,9843.92
O10353,2025-06-16,C1087,P2065,L113,SH19,2,31731.49,0.1,4633.29
O9959,2024-08-29,C1192,P2081,L104,SH22,3,4031.11,0.06,1716.55
O8932,2025-06-20,C1251,P2059,L112,SH7,4,39601.43,0.0,4068.51
O10306,2024-07-02,C1446,P2017,L109,SH7,1,23102.57,0.12,4856.18
O5914,2024-09-14,C1341,P2075,L117,SH19,1,2468.98,0.08,661.81
O8914,2025-03-19,C1437,P2083,L101,SH10,5,14665.69,0.05,3915.75
O11748,2025-07-16,C1431,P2040,L114,SH10,3,30610.39,0.3,2364.0
O11530,2024-11-02,C1280,P2004,L112,SH10,6,281777.37,0.08,84070.33
O9162,2025-02-22,C1413,P2040,L112,SH15,6,24915.36,0.17,3327.92
O5026,2025-11-25,C1326,P2025,L109,SH19,2,71269.76,0.15,25193.44
O5042,2025-08-23,C1106,P2009,L107,SH10,2,23235.05,0.11,8688.49
O8232,2025-05-08,C1356,P2080,L117,SH10,6,25204.67,0.15,6422.51
O6016,2024-05-13,C1048,P2008,L114,SH13,6,₹155402.15,0.04,44947.4
O10849,2024-03-26,C1185,P2064,L116,SH7,5,₹73815.69,0.16,9357.35
O11917,2024-11-01,C1309,P2039,L117,SH13,6,58882.93,0.05,5951.55
O7405,2025-07-22,C1105,P2082,L114,SH13,3,10361.75,0.09,4003.77
O9073,2024-05-05,C1393,P2052,L102,SH16,1,10411.99,0.13,803.67
O9443,2025-03-31,C1120,P2084,L115,SH1,3,9916.36,0.14,2839.71
O11324,24/10/2025,C1354,P2021,L101,SH4,3,47870.89,0.13,17437.87
O10671,2024-12-03,C1142,P2068,L113,SH4,4,12885.0,0.08,4475.64
O10681,2025-09-16,C1198,P2035,L106,SH7,5,81452.01,0.22,11827.9
O5065,2024-04-26,C1111,P2097,L117,SH19,6,11926.77,0.0,3246.2
O6008,03/02/2025,C1019,P2069,L111,SH1,5,15128.59,0.19,6021.34
O11967,2025-04-11,C1265,P2030,L113,SH10,1,23700.31,0.09,5055.98
O5901,2025-03-13,C1411,P2068,L116,SH26,3,3562.13,0.13,1457.37
O5897,2025-12-08,C1414,P2063,L104,SH22,6,81232.67,0.21,7330.2
O5262,2024-01-24,C1154,P2006,L104,SH25,2,87291.9,0.07,28770.89
O9647,2025-07-17,C1385,P2084,L101,SH13,4,16708.07,0.14,6699.77
O7527,2025-12-16,C1340,P2069,L108,SH19,5,24186.57,0.01,7961.39
O9891,2025-11-11,C1066,P2026,L103,SH1,6,291188.6,0.07,66392.83
O7438,2024-01-24,C1447,P2094,L103,SH7,6,23659.89,0.01,8957.22
O7647,2025-10-03,C1033,P2010,L110,SH1,6,205911.33,0.0,45044.97
O6272,2024-04-03,C1010,P2079,L107,SH25,3,12996.75,0.01,4237.86
O5586,2024-11-02,C1473,P2063,L116,SH13,5,4339.29,0.15,428.46
O11955,2025-07-15,C1091,P2039,L101,SH4,6,78350.78,0.02,9772.61
O5050,2025-01-25,C1065,P2036,L111,SH10,5,96992.97,0.22,10451.0
O5531,2024-09-20,C1307,P2070,L114,SH7,5,5268.41,0.17,2064.32
O10008,2025-04-21,C1354,P2068,L115,SH7,1,3559.03,0.15,1495.6
O6735,2025-04-02,C1447,P2011,L102,SH10,6,160365.57,0.16,40026.35
O5659,2025-11-02,C1466,P2099,L105,SH13,1,4410.42,0.06,1911.58
O9477,2025-04-14,C1048,P2025,L108,SH1,4,192147.7,0.07,76217.27
O10062,2024-06-12,C1352,P2014,L110,SH13,5,134475.38,0.16,51382.73
O5317,2024-08-21,C1396,P2014,L104,SH4,2,77327.65,0.06,15505.25
O9291,2024-08-17,C1003,P2050,L101,SH10,3,11521.7,0.21,1478.43
O10321,2024-08-11,C1277,P2097,L112,SH4,1,535.13,0.08,138.45
O7166,2025-04-30,C1010,P2053,L103,SH13,5,₹97069.57,0.07,9469.34
O7149,2024-04-08,C1330,P2090,L117,SH10,1,2576.17,0.04,759.35
O10078,2025-10-17,C1339,P2076,L116,SH22,4,14591.86,0.0,6273.83
O8536,2024-12-28,C1040,P2054,L104,SH25,-1,17298.2,0.2,2086.91
O10090,2025-11-29,C1037,P2011,L114,SH1,6,167467.67,0.14,
O10236,2024-10-03,C1127,P2057,L101,SH10,6,46746.93,0.32,4036.38
O5698,2025-10-23,C1470,P2061,L102,SH10,5,14502.62,0.29,1072.97
O6635,2024-02-09,C1448,P2083,L104,SH25,2,3611.75,0.14,1345.68
O11333,2024-06-09,C1042,P2053,L101,SH16,2,22535.38,0.14,2774.12
O10606,2025-06-28,C1189,P2008,L114,SH5,5,8776.38,0.12,2823.4
O10826,2025-04-15,C1078,P2096,L103,SH13,2,1616.11,0.15,706.48
O7234,2025-05-16,C1388,P2090,L101,SH10,3,12101.24,0.03,3548.95
O7473,2024-01-18,C1361,P2026,L101,SH19,5,153912.42,0.03,36376.46
O5855,2024-11-19,C1386,P2022,L111,SH16,3,₹115252.14,0.16,38839.21
O11583,29/10/2025,C1033,P2053,L102,SH4,6,33912.7,0.14,3572.0
,,,,,,,,,
O11245,2024-04-30,C1469,P2026,L110,SH22,1,38524.82,0.08,15273.1
O9924,2025-07-26,C1467,P2043,L116,SH22,6,40620.15,0.21,3017.3
O8243,2025-09-05,C1231,P2004,L113,SH25,4,39552.75,0.11,12790.81
O5461,2025-04-08,C1494,P2044,L110,SH25,6,99758.33,0.18,7226.11
O10093,2025-11-05,C1471,P2039,L110,SH10,2,23950.76,0.19,2756.16
O8409,2025-04-08,C1445,P2006,L103,SH7,1,2332.85,0.09,580.95
O6935,2025-11-15,C1202,P2020,L104,SH13,6,71556.52,0.01,23387.86
O8546,2024-07-04,C1041,P2086,L104,SH10,6,18510.45,0.08,7228.39
O8016,2025-06-22,C1031,P2002,L117,SH4,5,61230.53,0.23,
O9349,2025-08-15,C1309,P2046,L116,SH22,6,43568.46,0.14,3971.84
O7989,2025-09-22,C1039,P2008,L116,SH7,2,29621.35,0.18,11580.48
O11139,2025-07-27,C1432,P2065,L116,SH1,4,4373.53,0.12,639.33
O6816,2024-10-30,C1143,P2007,L113,SH13,4,88517.18,0.01,26940.18
O8790,2024-12-22,C1271,P2025,L112,SH13,6,93648.42,0.09,36608.29
O6674,2024-01-13,C1052,P2084,L113,SH22,4,3921.82,0.14,1081.43
O6759,2024-03-01,C1128,P2036,L113,SH17,5,11880.19,0.27,1396.71
O9029,2025-01-01,C1183,P2041,L103,SH7,5,82501.96,0.16,8186.23
O5123,05/02/2024,C1435,P2078,L115,SH19,3,2588.94,0.12,769.43
O9618,2025-02-20,C1133,P2004,L103,SH4,5,161664.89,0.15,61655.23
O6864,2024-06-14,C1033,P2068,L114,SH19,2,7011.75,0.07,2101.84
O10879,2025-10-17,C1143,P2031,L115,SH19,3,27740.65,0.07,
O6176,2025-02-11,C1138,P2096,L107,SH1,4,12870.97,0.11,3234.27
O7263,2025-02-18,C1141,P2068,L105,SH13,2,3505.53,0.18,962.58
O5671,2025-10-07,C1286,P2050,L117,SH16,4,79030.73,0.18,6092.2
O8352,2025-01-09,C1364,P2049,L109,SH10,6,27599.04,0.23,3345.03
O11852,2024-07-17,C1404,P2004,L111,SH10,1,31436.37,0.15,7130.8
O11728,04/12/2024,C1139,P2060,L114,SH18,4,43219.26,0.22,4033.77
O5272,2025-05-16,C1477,P2023,L106,SH16,5,69505.91,0.18,16502.07
O10172,2025-11-16,C1262,P2008,L107,SH19,2,68744.45,0.16,22391.18
O7574,2024-09-16,C1141,P2058,L105,SH4,6,48804.34,0.18,3088.27
O8201,2024-10-16,C1059,P2002,L109,SH10,2,₹72903.55,0.08,28651.06
O11921,2024-05-13,C1383,P2023,L111,SH25,6,208355.6,0.08,57047.04
O6252,2024-05-16,C1090,P2010,L112,SH10,4,111291.34,0.04,43458.9
O10511,2024-04-02,C1461,P2065,L111,SH13,4,77822.27,0.19,9432.45
O7025,2025-08-10,C1307,P2044,L106,SH1,6,21800.89,0.13,2909.62
O9869,2025-02-23,C1343,P2097,L106,SH8,6,3275.04,0.0,1316.91
O6398,2024-03-26,C1168,P2018,L108,SH10,3,118876.84,0.02,46120.6
O10803,2025-08-10,C1383,P2011,L108,SH25,3,52780.93,0.07,18142.35
O11896,2025-04-14,C1029,P2099,L115,SH10,1,2945.38,0.04,950.12
O9944,03/02/2025,C1138,P2099,L113,SH25,1,2161.49,0.07,970.94
O10978,2024-05-26,C1211,P2084,L106,SH22,6,9993.55,0.09,4400.97
O7950,2024-04-17,C1337,P2093,L106,SH10,3,6022.96,0.18,2200.9
O10726,2024-10-16,C1172,P2054,L102,SH19,2,16146.55,0.2,1648.0
O8222,2025-04-08,C1018,P2008,L105,SH20,1,23970.12,0.11,8129.6
O11705,2025-04-06,C1150,P2052,L101,SH10,2,29701.11,0.22,2694.86
O5209,2024-02-22,C1048,P2069,L107,SH19,1,1520.48,0.07,584.98
O7793,2024-05-24,C1291,P2007,L101,SH1,2,93064.28,0.06,34892.44
O11749,2024-11-21,C1096,P2044,L106,SH25,5,₹55412.45,,7939.75
O8482,2024-05-22,C1223,P2010,L101,SH4,3,144830.22,0.12,50592.25
O7721,2025-01-12,C1478,P2016,L103,SH22,3,105833.12,0.13,30620.36
O5507,2025-08-27,C1417,P2075,L113,SH10,5,₹6410.95,0.07,1649.74
O6673,2024-04-18,C1084,P2051,L117,SH19,6,54230.08,,3657.15
O6391,20/03/2024,C1135,P2024,L103,SH1,4,105062.33,0.06,28606.32
O10030,09/01/2024,C1262,P2056,L111,SH16,6,₹103178.44,0.14,11462.01
O5854,2025-06-10,C1150,P2068,L103,SH7,5,5811.97,0.1,2183.01
O10328,2025-06-11,C1161,P2097,L103,SH10,4,8342.7,0.0,3399.83
O6953,17/12/2025,C1135,P2019,L107,SH4,2,15618.34,0.04,5502.86
O7201,2024-08-11,C1416,P2003,L116,SH19,6,204059.79,0.16,45981.26
O9338,2025-09-11,C1237,P2075,L109,SH1,2,7894.13,0.08,2869.78
O6149,2025-05-30,C1196,P2066,L108,SH1,1,11562.89,0.23,1722.34
O9380,2025-09-02,C1481,P2044,L107,SH4,1,9035.28,0.06,1169.55
O6782,15/08/2025,C1048,P2023,L117,SH4,1,35832.94,0.11,8038.79
O6758,2024-02-17,C1483,P2093,L116,SH19,4,14217.39,0.11,4663.48
O10951,2024-11-15,C1477,P2042,L106,SH19,4,64055.33,0.29,8551.88
O5700,2025-07-22,C1290,P2093,L111,SH27,3,7391.89,0.14,2155.86
O10625,2024-11-11,C1446,P2079,L101,SH19,4,18717.77,0.05,6849.1
O10334,2025-04-09,C1430,P2093,L107,SH13,4,12057.84,0.1,3568.76
O6671,2024-04-05,C1109,P2039,L114,SH10,2,16593.11,0.08,1972.32
O7186,2024-11-18,C1174,P2054,L101,SH1,5,84476.21,0.22,
O5598,2024-06-11,C1349,P2040,L111,SH22,5,64103.1,0.2,4089.57
O7138,2025-03-05,C1212,P2096,L113,SH4,2,₹5832.1,0.03,1806.88
O7807,2024-07-04,C1217,P2051,L111,SH1,2,18644.2,0.2,1683.75
O11131,2025-01-23,C1131,P2038,L109,SH19,5,56879.58,0.25,4860.76
O7605,2024-09-29,C1370,P2094,L112,SH22,3,11767.59,0.15,3189.57
O9942,2024-11-14,C1170,P2056,L113,SH16,1,13625.93,0.18,
O5159,2024-09-28,C1323,P2004,L116,SH27,5,260867.58,0.02,93020.37
O8066,2024-04-13,C1330,P2012,L104,SH4,5,170061.09,0.09,54843.31
O7753,2024-06-27,C1037,P2029,L113,SH17,6,125411.59,0.09,26520.34
O10137,29/12/2024,C1494,P2082,L103,SH10,2,2274.55,,822.9
O8387,2024-08-15,C1111,P2017,L105,SH10,1,46166.3,0.14,11608.61
O11801,2025-04-10,C1229,P2001,L105,SH4,6,232338.86,0.05,75261.55
O10737,2024-01-31,C1057,P2041,L104,SH10,6,₹61880.29,0.1,
O7103,2024-10-22,C1401,P2095,L106,SH4,2,5315.34,0.09,2330.26
O11920,2025-04-14,C1070,P2086,L105,SH22,1,4198.75,0.02,1775.67
O9362,2024-01-19,C1047,P2088,L101,SH1,5,22570.23,0.06,9637.5
O8104,25/05/2025,C1420,P2016,L109,SH1,4,83529.38,0.13,29547.81
O5937,2025-03-04,C1373,P2087,L107,SH1,3,3283.3,0.11,1341.21
O9614,2024-06-04,C1308,P2053,L105,SH1,5,55110.27,0.14,4049.79
O9526,2024-03-22,C1426,P2035,L115,SH7,6,114957.26,0.2,6972.48
O9360,2025-05-16,C1224,P2088,L106,SH3,6,18741.16,0.03,6296.59
O7387,2024-04-25,C1458,P2066,L103,SH4,1,20853.47,0.09,2375.42
O9316,2025-01-14,C1013,P2051,L107,SH10,2,₹27671.08,0.27,2639.35
O11972,2025-11-26,C1416,P2042,L104,SH13,1,₹3358.61,0.2,396.31
O9819,2025-04-30,C1240,P2072,L103,SH19,6,23297.12,0.0,5912.7
O9926,2025-11-15,C1350,P2032,L103,SH19,-5,162877.2,0.14,33749.68
O10725,2025-06-06,C1295,P2009,L111,SH15,2,36060.93,0.0,10248.57
O11531,2024-09-10,C1017,P2013,L113,SH1,3,145244.84,0.1,42095.76
O7759,2024-03-02,C1255,P2046,L106,SH1,1,9877.82,0.2,593.14
O9043,2025-02-22,C1364,P2068,L112,SH19,2,3911.13,0.2,1467.88
O7774,2024-12-21,C1418,P2026,L113,SH13,3,67865.99,0.07,27018.91
O11659,2025-02-25,C1375,P2057,L117,SH4,5,9851.46,0.21,1390.86
O7765,2025-07-01,C1492,P2044,L117,SH10,3,36598.78,,4332.83
O9322,2024-03-26,C1402,P2015,L102,SH13,1,45261.73,0.0,12891.74
O9256,2025-11-12,C1260,P2096,L102,SH4,5,₹12867.72,0.14,5580.48
O7564,2024-05-28,C1369,P2070,L117,SH10,2,2961.36,0.09,1269.71
O10451,2025-08-23,C1052,P2006,L112,SH25,5,₹59334.17,0.1,15101.67
O11853,2024-11-02,C1190,P2041,L116,SH26,3,5527.74,,782.74
O6886,2024-07-11,C1495,P2039,L113,SH22,4,34643.35,0.07,3755.29
O10023,2024-09-01,C1097,P2027,L112,SH1,2,62724.83,0.17,15215.63
O9655,2024-10-06,C1293,P2066,L108,SH19,6,56990.33,0.27,6465.44
O8480,2025-12-25,C1372,P2083,L113,SH7,4,14505.27,0.13,3964.51
O10687,2025-06-30,C1295,P2054,L115,SH13,3,5934.11,,521.62
O9859,2024-07-29,C1324,P2075,L114,SH10,4,5318.47,0.0,1639.53
O11762,2025-05-25,C1032,P2089,L117,SH1,3,5849.9,0.2,2198.39
O8161,2025-03-30,C1047,P2021,L102,SH13,3,129702.16,,45430.95
O6539,2024-11-29,C1040,P2031,L107,SH22,4,124216.55,0.03,45441.84
O11614,2024-01-04,C1398,P2014,L115,SH25,5,203424.07,0.15,75184.02
O5460,2025-09-15,C1259,P2050,L114,SH10,4,69813.68,0.24,8979.0
O10582,2024-07-20,C1054,P2012,L102,SH25,1,38994.66,,12487.37
O11737,2024-02-23,C1242,P2019,L107,SH22,2,22413.47,0.05,8110.08
O5972,20/03/2025,C1447,P2087,L104,SH4,1,2858.13,0.0,717.87
O6470,2025-08-02,C1305,P2013,L110,SH7,1,24805.26,0.09,6604.69
O7716,29/09/2024,C1398,P2092,L104,SH16,1,1235.33,0.0,339.11
O9940,2025-06-23,C1087,P2040,L113,SH10,4,38014.92,0.18,
O9018,2024-06-11,C1274,P2085,L106,SH22,1,2704.77,0.04,765.32
O10778,2025-09-19,C1063,P2069,L107,SH13,3,10493.07,0.08,4100.1
O5702,2024-07-10,C1274,P2022,L113,SH10,6,₹174049.23,,64906.22
O5253,2024-03-16,C1367,P2055,L113,SH22,4,36402.33,0.22,4143.1
O6163,2025-04-09,C1195,P2060,L110,SH13,1,6735.58,0.12,744.91
O8088,2025-04-03,C1429,P2030,L102,SH3,1,37821.74,0.22,11797.8
O5160,2025-08-20,C1117,P2093,L102,SH25,5,10831.77,0.17,3843.61
O11708,2025-11-11,C1407,P2075,L102,SH22,2,1612.68,0.2,559.81
O6354,2024-04-21,C1240,P2083,L115,SH13,4,2479.73,0.22,982.85
O6131,2024-12-17,C1384,P2060,L113,SH10,1,15081.74,0.2,2066.49
O6969,2024-11-11,C1214,P2063,L101,SH16,6,87810.49,0.09,
O7739,2025-04-25,C1260,P2045,L102,SH22,4,36225.84,0.13,5131.96
O10528,2025-05-17,C1106,P2083,L112,SH19,3,7027.33,0.06,2307.2
O8627,2024-04-11,C1332,P2044,L114,SH13,4,28960.98,0.27,2217.79
O6122,2025-02-12,C1074,P2058,L103,SH13,5,56346.28,,4632.54
O5056,2024-12-28,C1344,P2016,L114,SH16,6,246013.77,0.15,95508.94
O8895,2025-12-01,C1154,P2042,L103,SH1,4,50968.25,0.21,3314.07
